Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton,Sample Depth,Datetime
SMP,34.008,-118.499,,651,2/15/21,12.4,,,200,,,0.88,,,,0.64,,0.37,,2.18,5.83,200,0,,,,0,0,0,1500,0,6000,14200,,,0,99100,1120,121900,,
SW,34.408043,-119.68485,1,20210215,2/15/21,12.8,14.5,,188,0.335,,0.335,0.295,,0.295,1.022,14.826,0.204,13.837,80.976,13.632,188,0,,,50,0,0,0,0,280,1440,2900,0,0,0,4920,6080,15620,1,
SIO,32.867,-117.257,,20210216,2/16/21,14.7,,,100,3.23,3.24,3.23,0.64,0.75,0.7,0.2,2.6,0,,0.3,0,200,0,,,,0,0,0,13768,2503,24406,1252,1252,0,0,140179,17522,200882,,
SW,34.408043,-119.68485,1,20210222,2/22/21,12.8,10.6,,188,3.133,,3.133,0.691,,0.691,0.639,10.443,0.201,6.147,387.59,5.946,188,0,,,50,0,0,0,2900,580,6940,8680,280,0,0,33300,17080,69760,1,
NP,33.6061,-117.9311,,NP022221,2/22/21,13.9,,,100,4.41,4.06,4.23,,,,1.01,2.55,0.01,0.67,5.38,0.67,200,0,,,25,0,0,0,5198,5198,18191,49377,2599,0,0,194908,18191,293661,,
SIO,32.867,-117.257,,20210222,2/22/21,14.4,,,100,2.46,2.45,2.46,0.66,0.62,0.64,0.33,6.1,0,,0,0,200,0,,,,0,0,626,9387,11264,13142,2503,4381,0,0,85735,39425,166463,,
SMP,34.008,-118.499,,652,2/22/21,13.4,,,200,,,2.37,,,,0.71,,0.3,,0.46,4.09,200,0,,,,0,0,0,748,0,2990,2990,,,0,16080,0,22814,,
SW,34.408043,-119.68485,1,20210301,3/1/21,12.4,14.6,,188,6.564,,6.564,2.768,,2.768,0.342,7.981,0,0,42.16,0,188,0,,,50,0,0,5220,860,280,13600,16500,5220,0,0,79900,59060,180640,1,
NP,33.6061,-117.9311,,NP030121,3/1/21,14,,,100,4.09,5.02,4.56,,,,0.41,1.93,-0.01,0.2,1.3,0,200,0,,,25,0,0,2599,51975,10395,10395,7796,7796,2599,0,28586,36383,158525,,
SMP,34.008,-118.499,,653,3/1/21,14.9,,,200,,,1.51,,,,0.61,,0.15,,1.33,0.36,200,,,,,0,0,0,8600,748,10098,3740,,,0,46376,4862,75174,,
SIO,32.867,-117.257,,20210301,3/1/21,14.6,,,100,1.74,1.94,1.84,0.34,0.49,0.42,0.26,5.5,0,,0.52,0.37,200,0,,,,0,0,0,2503,16896,25658,3755,2503,0,0,110141,31917,193373,,
NP,33.6061,-117.9311,,NP030821,3/8/21,15,,,100,3.73,3.63,3.68,,,,0.49,4.28,0.15,1.93,1.13,1.78,200,0,,,25,0,0,0,10395,12994,33784,12994,10395,0,0,57173,36383,174118,,
SW,34.408043,-119.68485,1,20210308,3/8/21,12.6,14.5,,188,7.649,,7.649,1.553,,1.553,0.324,7.431,0,0,26.755,0,188,0,,,50,580,0,3760,19680,4640,2320,0,5500,0,0,2020,67740,106240,1,
SMP,34.008,-118.499,,654,3/8/21,15.6,,,200,,,2.4,,,,0.67,,0.2,,2.26,0.04,200,0,,,,0,0,2244,417900,6730,1498,2244,,,0,28424,20944,380730,,
SIO,32.867,-117.257,,20210308,3/8/21,14.6,,,100,4.37,4.37,4.37,0.81,1.01,0.91,0.29,9.5,0,,2.57,0.6,200,0,,,,0,0,1878,1877,8762,10013,5633,6258,2503,0,240307,36922,314153,,
NP,33.6061,-117.9311,,NP031521,3/15/21,15,,,100,9.49,10.2,9.85,,,,0.24,3,0.07,0.42,2.86,0.42,200,0,,,25,0,0,0,46778,33784,0,0,33784,5198,5198,41580,41580,207902,,
SW,34.408043,-119.68485,1,20210315,3/15/21,12.2,10.8,,188,0.711,,0.711,0.484,,0.484,1.007,14.319,0.262,10.681,65.211,10.419,188,0,,,50,0,0,280,0,0,5500,2900,580,0,0,24900,3480,37640,1,
SIO,32.867,-117.257,,20210315,3/15/21,14.9,,,100,5.95,5.75,5.85,1.1,1.08,1.09,0.16,5.1,0,,0.31,0,200,0,,,,0,0,1252,5632,24406,11890,0,16897,0,0,181483,20651,262211,,
SMP,34.008,-118.499,,655,3/15/21,13.8,,,200,,,3.53,,,,0.66,,0.28,,0.47,2.14,200,0,,,,0,0,748,289100,4110,2992,2244,,,0,17200,14960,331738,,
SW,34.408043,-119.68485,1,20210322,3/22/21,12.2,10.5,,188,4.778,,4.778,1.604,,1.604,1.033,14.075,0.32,11.424,65.576,11.104,188,0,,,50,0,0,0,0,0,23160,15920,1160,0,0,426720,3480,470440,1,
SIO,32.867,-117.257,,20210322,3/22/21,13.3,,,100,8.02,9.18,8.6,1.31,1.35,1.33,0.63,13.5,0,,0.49,5.93,200,0,,,,626,5006,626,15645,33167,14393,3755,38174,11264,0,197128,66336,386120,,
SMP,34.008,-118.499,,656,3/22/21,15.1,,,200,,,8.04,,,,0.34,,0.14,,0,0.31,200,0,,,,0,0,0,0,374,16456,29920,,,0,931260,6732,984742,,
SW,34.408043,-119.68485,1,20210329,3/29/21,13.9,12.3,,188,4.656,,4.656,1.387,,1.387,0.594,11.301,0.319,4.817,36.198,4.499,188,0,,,50,0,0,1440,580,0,0,4340,7820,0,0,116380,43720,174280,1,
NP,33.6061,-117.9311,,NP032921,3/29/21,14,,,100,5.1,4.78,4.94,,,,0.28,3.39,0.02,0.08,0.38,0,200,0,,,25,0,0,0,31185,85759,5198,59772,36383,5198,0,41580,36383,301457,,
SMP,34.008,-118.499,,657,3/29/21,12.6,,,200,,,1.68,,,,0.54,,0.13,,1.58,0.49,200,0.1,,,,0,0,0,4488,5984,1496,39644,,,0,284988,17952,354552,,
SIO,32.867,-117.257,,20210329,3/29/21,14.8,,,100,8.29,8.38,8.34,0.51,0.03,0.27,0.28,8.2,0,,0.31,0.61,200,0,,,,626,2503,5006,13768,88238,46309,23780,66960,10013,0,183361,95748,536312,,
NP,33.6061,-117.9311,,NP040521,4/5/21,15.4,,,100,5.7,6.06,5.88,,,,0.43,6.27,0.05,0.67,2.06,0.67,200,0,,,25,0,0,0,12994,36383,0,28586,10395,0,0,51975,31185,171519,,
SW,34.408043,-119.68485,1,20210405,4/5/21,14.6,12.7,,188,3.151,,3.151,1.078,,1.078,0.317,5.185,0,0,92.461,0,188,0,,,50,280,0,2020,2320,280,0,0,6080,0,0,28380,34460,73820,1,
SMP,34.008,-118.499,,658,4/5/21,14.1,,,200,,,2.62,,,,0.3,,0,,0.66,0.39,200,0.33,,,,0,0,1496,3366,11220,750,18700,,,0,21318,78166,135388,,
SIO,32.867,-117.257,,20210405,4/5/21,16.3,,,100,4.33,4.24,4.29,0.69,0.51,0.6,0.2,3.5,0,,0,0,200,0,,,,1252,0,1252,9387,61328,60077,5006,6257,0,0,110142,51317,306018,,
SW,34.408043,-119.68485,1,20210412,4/12/21,16,15.4,,188,1.873,,1.873,1.27,,1.27,0.657,4.398,0,0.411,3.931,0.411,188,0,,,50,0,0,860,1160,2900,280,580,6360,0,0,1160,20840,34140,1,
SMP,34.008,-118.499,,659,4/12/21,16.6,,,200,,,4.14,,,,0.33,,0,,1.43,0.22,200,0,,,,0,0,1496,17578,49368,0,0,,,9724,2244,11594,92752,,
NP,33.6061,-117.9311,,NP041221,4/12/21,16.2,,,100,3.9,3.86,3.88,,,,0.33,3.85,0.03,0.51,1.83,0.51,200,0,,,25,0,0,0,7796,57173,0,5198,0,0,0,49377,38982,158525,,
SIO,32.867,-117.257,,20210412,4/12/21,17.7,,,100,3.66,3.66,3.66,0.74,0.67,0.71,0,4,0,,0,0,200,0,,,,0,1252,1252,8135,41929,22529,0,5633,2503,0,70715,58198,212146,,
SW,34.408043,-119.68485,1,20210419,4/19/21,14.5,13,,188,2.643,,2.643,3.011,,3.011,1.318,8.678,0.22,2.977,34.167,2.757,188,0,,,50,0,0,0,860,2900,860,2600,2600,0,0,9560,21420,40800,1,
SMP,34.008,-118.499,,660,4/19/21,15.2,,,200,,,1.44,,,,0.72,,0.15,,1.06,0.71,200,0,,,,0,0,374,18325,68442,1496,374,,,374,5236,9724,104720,,
NP,33.6061,-117.9311,,NP041921,4/19/21,15.6,,,100,7.69,7.84,7.77,,,,0.23,2.91,-0.02,0.03,0.28,0,200,0,,,25,0,0,0,41580,106550,0,0,0,2599,0,23389,33784,207902,,
SIO,32.867,-117.257,,20210419,4/19/21,17.1,,,100,6.43,6.46,6.45,0.7,0.63,0.66,0.21,7.3,0,,0,0.37,200,0,,,,0,1252,2504,37548,144560,8135,1252,14393,2503,0,110767,81354,404268,,
NP,33.6061,-117.9311,,NP042621,4/26/21,14.6,,,100,5.63,5.54,5.59,,,,0.19,4.2,-0.02,0.06,0.6,0,200,0,,,25,0,0,0,12994,67568,20790,15593,5198,15593,0,41580,31185,210500,,
SMP,34.008,-118.499,,661,4/26/21,14.9,,,200,,,1.7,,,,0.52,,0.13,,0.38,0.6,200,0,,,,0,0,1870,8602,15708,7480,748,,,0,43758,1870,80784,,
SW,34.408043,-119.68485,1,20210426,4/26/21,13,12.3,,188,1.855,,1.855,1.287,,1.287,1.022,12.634,0.318,7.709,4.317,7.391,188,0,,,50,0,0,280,0,280,19400,5800,280,0,0,56740,17080,99860,1,
SIO,32.867,-117.257,,20210426,4/26/21,16.4,,,100,1.92,1.94,1.93,0.32,0.33,0.33,0.22,8.8,0,,0.27,2.16,200,0,,,,0,0,0,2503,13141,122657,9387,5633,0,0,173973,21278,348572,,
SMP,34.008,-118.499,,662,5/3/21,14.4,,,200,,,6.99,,,,0.65,,0.33,,0.98,0.31,200,0,,,,0,0,0,0,129605,485775,277863,,,0,557087,0,1450330,,
SW,34.408043,-119.68485,1,20210503,5/3/21,14.9,16,,188,6.459,,6.459,3.342,,3.342,0.406,7.391,0,0,5.511,0,188,0.07,,,50,280,0,2020,2320,2600,376940,11860,4340,0,0,47180,41400,488940,1,
NP,33.6061,-117.9311,,NP050321,5/3/21,15.8,,,100,6.9,6.95,6.93,,,,0.38,7.92,0.03,0.32,0.41,0.32,200,0.1,,,25,0,0,0,5198,46778,270272,171519,0,25988,0,57173,25988,602915,,
SIO,32.867,-117.257,,20210503,5/3/21,17.2,,,100,3.71,3.88,3.8,1.12,1.14,1.13,0.21,7.8,0,,0.21,0.76,200,0,,,,0,0,1252,8761,45683,83857,5632,3129,0,0,232173,33794,414281,,
NP,33.6061,-117.9311,,NP051021,5/10/21,16.8,,,100,3.48,3.41,3.45,,,,0.44,8.23,0.04,1.01,0.71,1.01,200,0.73,,,25,0,0,0,0,12994,1018718,142932,0,0,0,38982,5198,1218824,,
SMP,34.008,-118.499,,663,5/10/21,17.2,,,200,,,1.51,,,,0.43,,0.25,,0.47,0.46,200,0.2,,,,374,0,374,13838,30294,11968,8602,,,374,9724,3366,79288,,
SW,34.408043,-119.68485,1,20210510,5/10/21,16.3,16.9,,188,4.726,,4.726,1.284,,1.284,0,3.417,0,0.209,12.917,0.209,188,0,,,50,0,0,6940,4640,9840,30400,4060,4920,0,0,7820,40540,109160,1,
SIO,32.867,-117.257,,20210510,5/10/21,18,,,100,4.62,4.55,4.59,0.68,0.84,0.76,0,5.2,0,,0.24,0,200,0,,,,0,0,1252,15019,33167,47561,6258,11890,0,0,155825,55071,326043,,
SW,34.408043,-119.68485,1,20210517,5/17/21,15.6,15.4,,188,1.96,,1.96,1.847,,1.847,0.467,5.376,0,0.521,11.531,0.521,188,0,,,50,0,0,280,580,3480,10140,860,2900,0,0,2600,19980,40820,1,
NP,33.6061,-117.9311,,NP051721,5/17/21,16,,,100,10.16,7.93,9.05,,,,0.17,5.26,-0.01,-0.02,0.31,0,200,0,,,25,0,0,2599,33784,366427,44179,2599,15593,0,0,12994,33784,511958,,
SMP,34.008,-118.499,,664,5/17/21,16.8,,,200,,,0.94,,,,0.43,,0,,0.55,0.24,200,0,,,,374,0,0,3740,51612,748,748,,,374,5610,4114,67320,,
SIO,32.867,-117.257,,20210517,5/17/21,18.1,,,100,4.03,3.8,3.91,0.59,0.72,0.65,0.14,5.8,0,,1.23,0,200,0,,,,408,272,1632,11690,24875,8835,136,10875,3671,680,45809,57089,165972,,
SW,34.408043,-119.68485,1,20210524,5/24/21,13.9,14.7,,188,3.343,,3.343,0.788,,0.788,0.938,17.203,0.221,8.016,7.726,7.795,188,0,,,50,0,0,280,8980,9560,2020,1740,8400,0,0,19400,13020,63400,1,
SMP,34.008,-118.499,,665,5/24/21,16.3,,,200,,,0.91,,,,0.43,,0,,0.29,0.2,200,0,,,,0,374,0,3740,34782,0,0,,,0,4488,2992,46376,,
NP,33.6061,-117.9311,,NP052421,5/24/21,17.2,,,100,2.46,2.35,2.4,,,,0.08,1.35,-0.03,-0.03,0.47,0,200,0,,,25,0,0,2599,2599,49377,0,0,2599,0,0,10395,15593,83161,,
SIO,32.867,-117.257,,20210524,5/24/21,19.4,,,100,1.51,1.62,1.56,0.3,0.3,0.3,0,3.7,0,,0.29,0,200,0,,,,,,,,,,,,,,,,,,
SW,34.408043,-119.68485,1,20210531,5/31/21,16,14.6,,188,7.509,,7.509,1.191,,1.191,0.353,11.514,0,0,3.099,0,188,0,,,50,280,0,860,8980,45160,1160,5220,8400,0,0,8680,60220,138960,1,
NP,33.6061,-117.9311,,NP053121,5/31/21,17.2,,,100,2.11,2.03,2.07,,,,0.2,3.44,-0.05,0.03,0.42,0,200,0,,,25,0,0,5198,15593,38982,5198,0,2599,0,0,18191,18191,103951,,
SMP,34.008,-118.499,,666,5/31/21,17.8,,,200,,,2.44,,,,0.32,,0,,1.2,0.22,200,0,,,,748,0,0,21318,46002,1496,1870,,,3740,20196,13464,109582,,
SIO,32.867,-117.257,,20210601,6/1/21,19.6,,,100,2.37,2.43,2.4,0.75,0.74,0.75,0,3.1,0,,0.37,0,200,0,,,,,,,,,,,,,,,,,,
SW,34.408043,-119.68485,1,20210607,6/7/21,15.8,16.8,,188,6.826,,6.826,1.533,,1.533,0.267,6.275,0,0,51.502,0,188,0,,,50,2020,0,0,580,42560,3180,860,1160,0,0,5220,64560,120140,1,
NP,33.6061,-117.9311,,NP060721,6/7/21,18,,,100,2.21,2.41,2.31,,,,0.2,4.95,-0.01,-0.01,0.24,0,200,0,,,25,0,0,5198,0,7796,0,7796,0,0,0,31185,49377,101352,,
SMP,34.008,-118.499,,667,6/7/21,17.8,,,200,,,1.03,,,,0.43,,0.12,,1.15,0.35,200,0,,,,0,0,374,5610,49700,0,0,,,750,4114,6358,67320,,
SIO,32.867,-117.257,,20210607,6/7/21,19.4,,,100,4.37,4.26,4.31,1.07,0.92,0.99,0.1,2.4,0,,0,0,200,0,,,,,,,,,,,,,,,,,,
NP,33.6061,-117.9311,,NP061421,6/14/21,17.2,,,100,1.88,2.03,1.96,,,,0.19,2.86,-0.05,0.07,0.4,0,200,0,,,25,0,2599,0,12994,7796,0,5198,0,0,0,33784,77963,140334,,
SW,34.408043,-119.68485,1,20210614,6/14/21,19,19.5,,188,1.229,,1.229,0.713,,0.713,0.344,7.255,0,0,6.812,0,188,0,,,50,0,0,0,0,3180,2600,2600,0,0,0,3180,11300,22860,1,
SMP,34.008,-118.499,,668,6/14/21,19.3,,,200,,,0.66,,,,0.28,,0,,1.18,0.21,200,0,,,,0,0,374,1533,4114,2618,4114,,,750,11968,4114,44132,,
SIO,32.867,-117.257,,20210614,6/14/21,19.9,,,100,1.39,1.42,1.4,0.43,0.45,0.44,0,2.5,0,,0.23,0,200,0,,,,,,,,,,,,,,,,,,
SW,34.408043,-119.68485,1,20210621,6/21/21,17.4,16.7,,188,2.083,,2.083,0.801,,0.801,0.377,5.053,0,0,2.947,0,188,0,,,50,0,0,860,1740,13320,3180,860,1160,0,0,1740,29240,52100,1,
NP,33.6061,-117.9311,,NP062121,6/21/21,18.4,,,100,2.96,3.03,2.99,,,,0.1,1.34,0,0.01,0.28,0,200,0,,,25,0,0,2599,20790,12994,10395,2599,10395,0,0,54574,49377,163723,,
SIO,32.867,-117.257,,20210621,6/21/21,19.7,,,100,1.34,1.3,1.32,0.43,0.45,0.44,0.15,2.4,0,,0.6,0,200,0,,,,,,,,,,,,,,,,,,
SMP,34.008,-118.499,,669,6/21/21,20,,,200,,,1.39,,,,0.29,,0.15,,0,0.1,200,0,,,,0,0,374,19074,5610,748,1496,,,1496,748,6732,36652,,
SW,34.408043,-119.68485,1,20210628,6/28/21,18.7,20.2,,188,1.908,,1.908,0.749,,0.749,0.639,8.601,0,0.205,3.062,0.205,188,0.5,,,50,580,0,0,6360,12740,3480,860,1440,0,0,2600,35020,63080,1,
NP,33.6061,-117.9311,,NP062821,6/28/21,19.4,,,100,0.73,0.7,0.72,,,,0.31,1.01,0.02,0.1,0.64,0.08,200,0,,,25,0,0,0,2599,0,0,0,0,0,0,20790,5198,28586,,
SIO,32.867,-117.257,,20210628,6/28/21,19.1,,,100,1.47,1.87,1.67,0.48,0.66,0.57,0.19,2.5,0,,0.96,0,200,0,,,,,,,,,,,,,,,,,,
SMP,34.008,-118.499,,670,6/28/21,20.5,,,200,,,0.62,,,,0.18,,0,,0.27,0.04,200,0,,,,0,0,0,0,0,46380,1870,,,374,13838,1122,63580,,
NP,33.6061,-117.9311,,NP070521,7/5/21,19.8,,,100,2.52,2.5,2.51,,,,0.13,0.9,0.04,0.08,0.65,0.04,200,0,,,25,0,0,0,7796,7796,0,0,2599,0,0,10395,10395,38982,,
SW,34.408043,-119.68485,1,20210705,7/5/21,18.3,17.2,,188,4.131,,4.131,0.794,,0.794,0.182,6.377,0,0,2.257,0,188,0,,,50,280,0,2320,27500,1440,580,580,12740,0,0,2900,59640,107980,1,
SMP,34.008,-118.499,,671,7/5/21,20.5,,,200,,,0.8,,,,0.32,,0.23,,0,0.29,200,0,,,,0,0,0,748,748,748,748,,,374,16830,2992,23188,,
SIO,32.867,-117.257,,20210706,7/6/21,21,,,100,2.13,2.18,2.15,0.65,0.68,0.66,0,1,0,,0.37,0,200,0,,,,,,,,,,,,,,,,,,
SW,34.408043,-119.68485,1,20210712,7/12/21,18.3,19.2,,188,2.03,,2.03,0.74,,0.74,0.25,5.197,0,0,8.305,0,188,0,,,50,0,0,0,13900,580,2600,2320,3480,0,0,8100,19980,50960,1,
NP,33.6061,-117.9311,,NP071221,7/12/21,20.4,,,100,1.21,1.15,1.18,,,,0.12,1.19,0.03,0.31,0.2,0.27,200,0,,,25,0,0,0,2599,2599,0,0,2599,0,0,10395,5198,23389,,
SMP,34.008,-118.499,,672,7/12/21,21.2,,,200,,,0.63,,,,0.37,,0,,0,0,200,0,,,,0,0,0,1496,0,748,1122,,,0,44506,1870,50864,,
SIO,32.867,-117.257,,20210712,7/12/21,22.1,,,100,0.61,1.18,0.89,1.53,0.4,0.97,0.15,1.3,0,,0.76,0,200,0,,,,,,,,,,,,,,,,,,
SW,34.408043,-119.68485,1,20210719,7/19/21,17.4,18.8,,188,2.188,,2.188,0.793,,0.793,0.567,6.041,0,0.301,3.837,0.301,188,0,,,50,860,0,280,7520,580,10720,6660,280,0,0,16500,15920,59320,1,
NP,33.6061,-117.9311,,NP071921,7/19/21,20.8,,,100,0.7,0.79,0.74,,,,0.15,0.42,0.04,0.61,0.92,0.57,200,0,,,25,0,0,0,10395,2599,0,0,0,0,0,7796,7796,28586,,
SMP,34.008,-118.499,,673,7/19/21,21.5,,,200,,,0.54,,,,0.3,,0.6,,0.57,0.03,200,0,,,,0,0,0,1496,0,750,750,,,374,27676,0,31042,,
SIO,32.867,-117.257,,20210719,7/19/21,23.4,,,100,1.4,1.34,1.37,0.31,0.33,0.32,0.13,1.5,0,,0.43,0,200,0,,,,,,,,,,,,,,,,,,
NP,33.6061,-117.9311,,NP072621,7/26/21,20.2,,,100,1.16,1.25,1.21,,,,0.07,0.23,0.03,0.42,0.96,0.38,200,0,,,25,0,0,0,0,0,31185,0,0,0,0,44179,15593,90957,,
SMP,34.008,-118.499,,674,7/26/21,20.2,,,200,,,1.77,,,,0.58,,0.19,,2.01,0.34,200,0,,,,0,748,748,94622,11220,0,0,,,748,14960,6358,130152,,
SW,34.408043,-119.68485,1,20210726,7/26/21,17.9,19,,188,1.354,,1.354,0.766,,0.766,0.308,2.774,0,0,12.694,0,188,0,,,50,280,0,0,5500,1160,8680,7820,580,0,0,91480,15340,130840,1,
SIO,32.867,-117.257,,20210726,7/26/21,22.6,,,100,1.62,1.4,1.51,0,0.35,0.16,0,0,0,,0,0,200,0,,,,,,,,,,,,,,,,,,
SW,34.408043,-119.68485,1,20210802,8/2/21,17,18,,188,1.229,,1.229,0.427,,0.427,0.246,3.059,0,0,4.1,0,188,0,,,50,860,0,0,1160,0,21140,20560,580,0,0,65140,19680,129120,1,
NP,33.6061,-117.9311,,NP080221,8/2/21,16.6,,,100,5.22,5.24,5.23,,,,0.44,1.52,0.03,0.43,0.99,0.4,200,0,,,25,0,0,0,41580,31185,0,0,2599,0,0,7796,18191,101352,,
SMP,34.008,-118.499,,675,8/2/21,19.2,,,200,,,1.27,,,,0.53,,0.11,,0.03,0.02,200,0,,,,0,0,374,46750,1122,0,1870,,,2244,29920,3740,86394,,
SIO,32.867,-117.257,,20210802,8/2/21,16,,,100,1.1,2.4,1.75,1.88,0.67,1.27,0.34,2.8,0,,0.46,0.65,200,0,,,,,,,,,,,,,,,,,,
SW,34.408043,-119.68485,1,20210809,8/9/21,16.7,17.2,,188,2.503,,2.503,0.786,,0.786,0.376,4.279,0,0,3.655,0,188,0,,,50,2900,0,0,860,0,4640,4060,6360,0,0,13020,50380,82220,1,
NP,33.6061,-117.9311,,NP080921,8/9/21,19.6,,,100,1.15,1.15,1.15,,,,0.26,0.83,0.03,0.31,1.5,0.27,200,0,,,25,0,0,0,0,10395,0,0,2599,0,0,18191,12994,44179,,
SMP,34.008,-118.499,,676,8/9/21,18.4,,,200,,,1.06,,,,0.24,,0,,0,0,200,0,,,,0,0,0,10472,5610,0,748,,,0,172040,2618,192236,,
SIO,32.867,-117.257,,20210809,8/9/21,21.2,,,100,1.83,1.84,1.84,0.31,0.33,0.32,0,0,0,,0.38,0.22,200,0,,,,,,,,,,,,,,,,,,
NP,33.6061,-117.9311,,NP081621,8/16/21,19.4,,,100,2.67,2.59,2.63,,,,0.24,1.93,0.02,0.03,0.31,0.01,200,0,,,25,0,0,0,20790,7796,0,0,2599,0,0,12994,33784,77963,,
SMP,34.008,-118.499,,677,8/16/21,21,,,200,,,0.81,,,,0.52,,0.31,,0.29,0.65,200,0,,,,0,0,0,13838,748,0,748,,,0,62458,2244,82654,,
SIO,32.867,-117.257,,20210816,8/16/21,20.2,,,100,2.05,2.01,2.03,0.49,0.54,0.51,0.11,2.6,0,,0.25,0,200,0,,,,,,,,,,,,,,,,,,
SW,34.408043,-119.68485,1,20210823,8/23/21,17.5,18,,188,2.888,,2.888,0.838,,0.838,0.186,4.141,0,0,18.8,0,188,0,,,50,580,0,280,580,0,580,2320,1440,0,0,4640,55300,65720,1,
NP,33.6061,-117.9311,,NP082321,8/23/21,18.8,,,100,2.98,3.11,3.05,,,,0.18,1.86,0.03,0.68,0.27,0.66,200,0,,,25,2599,0,0,36383,20790,0,2599,5198,0,0,5198,28586,101352,,
SMP,34.008,-118.499,,678,8/23/21,17.8,,,200,,,1.28,,,,0.41,,0,,0.24,0,200,0,,,,0,0,0,35904,1496,0,0,,,748,1870,7106,47498,,
SIO,32.867,-117.257,,20210823,8/23/21,21.7,,,100,2.71,2.93,2.82,0.83,0.91,0.87,0,1.6,0,,0,0,200,0,,,,,,,,,,,,,,,,,,
NP,33.6061,-117.9311,,NP083021,8/30/21,17.2,,,100,25.26,19.42,22.34,,,,0.39,3.71,0.02,0.25,0.49,0.23,200,0.1,,,25,5198,0,0,493767,23389,0,0,0,0,0,2599,44179,569131,,
SMP,34.008,-118.499,,679,8/30/21,18.8,,,200,,,1.86,,,,0.4,,0,,0,0,200,0,,,,0,0,0,56848,1122,0,0,,,748,1122,5236,66946,,
SIO,32.867,-117.257,,20210830,8/30/21,20.3,,,100,2.37,2.33,2.35,0.88,0.91,0.9,0,2.8,0,,0.61,0,200,0,,,,,,,,,,,,,,,,,,
SW,34.408043,-119.68485,1,20210831,8/31/21,16.9,17.4,,188,1.568,,1.568,0.553,,0.553,0.2,5.664,0,0,42.509,0,188,0,,,50,0,0,280,0,0,1160,3180,860,0,0,16220,39660,61360,1,
NP,33.6061,-117.9311,,NP090621,9/6/21,19,,,100,1.42,1.51,1.46,,,,0.2,2.93,0.02,0.21,0.08,0.19,200,0,,,25,0,0,0,5198,5198,0,0,0,0,0,2599,12994,25988,,
SMP,34.008,-118.499,,680,9/6/21,19.6,,,200,,,1.24,,,,0.31,,0,,0.32,0,200,0,,,,0,0,0,5984,1122,0,0,,,374,8228,5610,22066,,
SW,34.408043,-119.68485,1,20210907,9/7/21,17.9,20.3,,188,1.89,,1.89,0.604,,0.604,0.289,5.277,0,0,4.599,0,188,0,,,50,280,0,280,580,580,4340,6660,0,0,0,5500,51820,70040,1,
SIO,32.867,-117.257,,20210907,9/7/21,20.3,,,100,2.1,2.04,2.07,0.46,0.46,0.46,0.12,3,0,,0.26,0,200,0,,,,,,,,,,,,,,,,,,
SW,34.408043,-119.68485,1,20210913,9/13/21,16.5,14.2,,188,11.785,,11.785,0.915,,0.915,0.326,8.91,0,0,6.292,0,188,0,,,50,580,0,11580,16800,3480,0,0,860,0,0,1440,49800,84540,1,
SMP,34.008,-118.499,,681,9/13/21,18.3,,,200,,,1.03,,,,0.33,,0,,0,0,200,0,,,,0,0,0,17578,4114,0,0,,,748,4114,5236,32538,,
NP,33.6061,-117.9311,,NP091321,9/13/21,15,,,100,6.62,6.65,6.64,,,,0.38,3.46,0.03,0.32,0.54,0.3,200,0,,,25,0,0,0,44179,12994,0,0,2599,0,0,10395,31185,101352,,
SIO,32.867,-117.257,,20210913,9/13/21,17.1,,,100,4.82,4.86,4.84,1.14,1.11,1.12,0.36,5.6,0,,0.22,0,200,0,,,,,,,,,,,,,,,,,,
SW,34.408043,-119.68485,1,20210917,9/17/21,15.1,15,,188,5.438,,5.438,0.783,,0.783,0.664,11.447,0,0,3.468,0,188,0,,,50,7240,0,3180,860,280,2320,4340,1740,0,0,2900,133760,156620,1,
NP,33.6061,-117.9311,,NP092021,9/20/21,17.3,,,100,2.27,1.87,2.07,,,,0.28,2.03,0.03,0.22,1.03,0.19,200,0.1,,,25,2599,0,0,15593,2599,0,0,2599,0,0,7796,18191,49377,,
SMP,34.008,-118.499,,682,9/20/21,18.7,,,200,,,1.11,,,,0.27,,0.11,,0.53,0,200,0,,,,0,0,374,5236,0,0,0,,,0,9724,2618,17952,,
SIO,32.867,-117.257,,20210920,9/20/21,18.8,,,100,2.11,2.19,2.15,0.55,0.55,0.55,0.27,4.9,0,,0.76,0.49,200,0,,,,272,0,136,680,12913,4486,544,816,0,272,88763,30040,138922,,
SW,34.408043,-119.68485,1,20210927,9/27/21,16.7,16.4,,188,26.692,,26.692,19.397,,19.397,0.246,6.795,0,0.447,24.441,0.447,188,0,,,50,0,0,0,0,57900,0,57900,0,0,,0,5008410,5124210,1,
